filepath,label
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/05255a66aca4a588a039dcc4e0dd6fd6.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/05827a2db366f0f95413e54b5e51d9cf.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/05b896be03be22f49b0af802ef065724.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/05e99b4c5251dbffde3b3651a2c30242.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0622e9f772fde258293040989679d3cb.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0672a1f00770ba28a6a21c8e2d166702.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/06e46cfd64b42e9a8f8719235ab3f49e.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0734ba93f41fe474d496adf3a2bf18c7.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0738db3aeebc7adc0b8f1b4733ed863d.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0767e209a600651d38338519318b49b4.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/076de882bed9d7b1e379450027795e70.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/07ad1f2aeaf426ae8fbd91a3cd4629d3.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/07b5e4baabab6d46e09d123157688d85.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/07b9330e4d1bb37b40b851c41fb2c6be.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/084c918b377531dc70107f6994b2349c.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/08756b4e00f06dc265438bc6ebdeb0f4.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0886f1e5320f35ac73e10e119cfa2ad4.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/08aa16e7740284a8bb1a034e671d5cb9.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0925fe6b5a05148cdd3d520a3e697802.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/092980a7d4af4046f9b7cfcaaee95a1b.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0936fa2f0a6dd088ae01837e6e213926.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0956612f7b27d5d0dd4c484b7cd8a432.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/09a8ad4ffd34e3b5b3767be65780db80.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/09af9626ca926115a85cefccf9d2c665.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0a11dac6c337f8422984abe3cabbabae.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0a13db033bf8bf354841d366307dc472.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0a3737442567b90ef0a752795bb215cf.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0aac74cbe71bb9ad435122ce092fae73.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0aadfff1b7590ddf3a7e3326b6d7f636.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0adf9e6827b5cd1bb43061c59a58c416.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0b1ce6b7ae1cf3ab4f4c75c8d2ccf314.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0b512c8de01a4cfb1aa8dfb1e1073367.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0b546f1c34862a2ec9bdc044e2ff96a7.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0bdf3e6e13f2203c8213a8ad6206e8ee.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0bf933e1ce4bafc1ea60eb097602cc6e.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0bffdac766953493f8db8dc1bfcd7840.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0c67c2f9eabbf5ce0fcc3f96e8c142ee.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0c900011c46f3441a0e910879ba1cfee.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0cbf5a2866edcfcdb62454ab5f97aa9b.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0cd4bd4f83b6a4ddb56fb5529460412c.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0cf30b51a75ab01536550d460910370a.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0d228f029570915b8b2eccb7150f2642.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0d8660be3d102af27d39c2e9862d5508.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0d896eef99678958e574d2d8a7d9997d.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0da60b54b0f34dba50770e16fda7fdb7.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0dab8ffa0d37ee62e2e7a044ff22eb3e.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0dae7e6b479de1e5056990a8f9c355aa.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0dd350b5f7c58c423e1f7982e28f9385.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0de60ce54232dfbfd6611d4a4a7f5656.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0e356fc5689cb9cff8bb673e89b06f8e.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0e3adcb7954ff1aa06512a3b401e9c2e.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0e59ba2ce9c62203d416d666beb5baf9.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0e6d797fa5ed6a8762e69f448aed1dd6.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0eb8fa90eb813c75672ca258727f8b18.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0ed5dff8d5a5b0f247bfeca313b47c1c.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0ede142218fc2d0790862b3169d7d121.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0edfc7279e2698eff39a9110c17f4c1f.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0ee4e0858965dc2169ee374ee9568a46.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0ef62c8d304007725779e5c95222ba85.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0f29e53e29d4441bc25a74808e3aa840.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0f95817edeab104ec0ce0222fba1596e.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0fb12b5bc13fc5807ed696dd1c0a20a0.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0fd5da7e81bb37dead2b65dc311f54da.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0fdba3f4e7a172cdc567564f9ecafeaf.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/0ff940a2099d285c0a725d6929e1b804.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/106b3acc84afe1b01b4999ea1391ebbd.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1092b7a830c5fc0f19dd137fe386ecba.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/109bfe0b6f281f310954699081e9f9c9.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/10babfc58f19ecf1b85df1c5a79f91fa.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/10f29bf77f34cc3ecc27185b28a255c3.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/114f3faebc3028e7ebb20e73032866e1.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/115e2c9341bcb51656fae483fa5407bf.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/11811e33d6e0179277bd37cc4e29cae5.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/119ac5a9dfa75e1a2e48edef1ef87efe.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/11a97170de13ac22fc5565c5cda661cf.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/11d23db37e418615d1ed0d15a5e527c2.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/11d820afc4f1b8569720f40f78ff39ee.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/11e89b854f2877846cec329958bb8b15.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1221e17b46faaacf37a339e195599820.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1228801f61d30dbd5e952ae0ed68e12c.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/12b2182b2b6579c9dbf7ac33b087f969.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/12f5aeff9461d77f072aba16e5be46a5.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/12f69f0a7d2c9d794c7d780757aba889.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1316f032c309ce93d03f3400788e5414.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/131cc1fcc18462cda8054cec9dc9b9d9.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/133b18f5cf42c9d75397169ecccfece7.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/13780ed773176ab1fc8353e082835198.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1379ffd7047515af2713422c18c2ee63.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/138d79a6d18550461ff35f510f26b1ce.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/13f22b4a2ec38101ceaf91c2435370b7.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/13f4d0420b55384ad511f27d85cab775.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/13fa46754e28166c44caf7cf1414e71f.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1434e0bc2c3cf53ef64260c62a3f4b69.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/14d73e3e4580c89724050995455c661b.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/153eee163609f7cc0b9b0e5bb734e807.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/154f86170d5c067cb46813ff7eb03029.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/159e583ca578f86471ecfb3c5f3a2ba0.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/15b2d3b0a872213b4a7f437a778834d4.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/15c11de9f2dc5034cf30e1cf31c8006d.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/15cee08d7756d91358b99e4bb3f0ad75.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/15da98833ac8a765ac5571b981e0141e.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/15e39603c3c19155331d25217a4379e0.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/15ff4fda6f4fb5840fede6c8390ae857.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1600054528ffbb45c96a83b7b1e8b125.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1600e4b6e8eaf9603904b671631a804f.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/160954ae8397af3a1b5e9381262222fd.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/161a4e999b2f8691e279e188e8b5d28f.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/164f07c22ef2d840b11625cf324bc5b7.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1656d634f38cbb1b074611c1b7cda2d6.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/16aab282abedb103d279b97970e4b538.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/16b2e411988463b91e855dae9a3fa3b6.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/16bd13e87d71d2032961d294bc5b834f.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/16cf246a7724e5ab9a505f952acfac87.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/170e83f50338a2b68290c584e3a24c9c.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/17245e944889dfaa7421203b43de2ef0.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/174264bfa967674d53f85bbd947c4c5d.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/176af24fc267012a9c21001e77e9f182.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/17db91787350dbf33da87b700d3b0b45.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1851a321ba7def6bc03d6b2490b0c9f9.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/188330423592370a7a08ba4e13fa0cf2.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/18987cf62c738cf0069f0ac145311944.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/18988ed668f372e9c53fe2d28c2984b9.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/189f7d721bbdf8e945c7b4ec8b0a5bf5.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/18a0e9b5e2839d1be63eb615b6be02a6.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/18bf9da90bcef2bddc968afd3996cdcf.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/18d8a8f27aef585ba23617b7a1532136.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1931fb3e8ddc612ebf544d0d507128b8.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/194c74c3a250a6845fbc22cd9306297a.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/197f9041b0e926ce2092d7d02d8523db.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/19abd777c46ff690e8c217807dd824a4.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/19b9a721f4eb7a10e4271af108d80d6f.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/19c288926079dc1812c0f43ffd483dcb.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/19d84a61def42fdd3781cecf63b6548d.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/19f28abc96953d283cc7d9e0d8dd5304.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/19f9c480532c7647cce2ee2c251dbfed.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1a26f1893ae94282a6fced0634e896a8.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1a46e1ebd0a72c3e01f0a75962375cf9.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1a500adb88118d30a920d23b38114787.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1a6193ed8859d2a75d0e60ae5abd4878.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1a62695d55a4977a341ba7ba44c1d7e6.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1a9ed0574bc25978d487d6f800ab392c.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1b150f0927e352c0069ffa768b7cd433.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1b6de18952379ad96d769d3dfa34f64c.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1b8f2ca801fae933983914afa82776bc.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1ba63fb7b426a50ed52be0d778b7d448.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1bbc2eb01ceb69a8b7c53f9ef322f0dd.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1bc4c6cfa554f7bddac93b6926c3d2bc.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1c0a3d88e96a38b5982bccfcad553104.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1cbc5dc79ffee6c098b92bd7c57c210e.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1cbee07516feee9c7c73d579b116477a.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1cfed14b6c68994ea6e6a396d466d6e5.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1d668ad8caa3d27bce02594c6367ec53.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1d732c4119cffcef87a8d4cdb3a903cc.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1dd03ceebe7e1cd418209886924439ab.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1e2096f99ed553f069c5043797e53d7f.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1e44c81d5ace5050c26cb65b6f9e1000.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1e5152cec9192457b52976e71a6a0cac.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1e5c372f5d462ff121408b2a29465915.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1e681bd5c211ff598203f20fda1faeff.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1e8a96a605e6b3a1aa70754c614fa0e0.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1e9abff5c09040cde77f938d081af1ad.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1eb3aaa1c8dc638d68ebe3cfd467dafb.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1f037dba8c323221b11d96a434744952.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1f40679c8022b67aed370dcfdc973968.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1f7386dc3e53d103b85ef8db29e6f25c.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1f73990903d2b7338b1b6729a9d0831c.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1f87929cf36fc473f149dd92d937de79.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1fd09fd48037ca2612b8733d34d5921e.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1feb093a1c9f523f0a5f38b0cbf51454.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/1feb82e13144bb104670e80e6c063cc9.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/201dafd6cda89fbef8e831812df3b773.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/2048562f412bfd9e5261a94a5521ca34.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/2067deaacd33b43fbb9d05de5345399b.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/2075c4f542d0c390e595fdf0b61d64bb.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/211bbcefb51ccace2cd098b3b3087d90.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/2128c06456bc11a06068b2f112e3381e.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/21720d060573d073ef1c54879eae2520.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/217530f8b6dc00ab6ec67df0295ed83c.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/2177517ac698dfadf46c3e13a8558577.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/2188a9b25f01a6aa51be8aa1126d7844.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/21c9f6a43f79b97e7a7b869bfd7f954a.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/21cfc7afde8ab8d5f2e0153dd871e5c0.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/22636abbdecd35879a9cf3d05834fd94.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/2273428a7a3c320d6c98cedc65f0420f.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/2293c17a151c902a201e6e8c6e26e336.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/2299ca666555d1f87f0fcd064d080cd9.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/22b4ea1f88c77df49ffbaa5f7b4e4f95.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/22c2e3eb5823301ae3f0e36710316d05.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/2317382376fcf3dbc610f75b6be60492.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/232f567d85b419198090de26c2fa03f2.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/239f775ac251f4f90238738940df2296.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/23b6207891f16f9afe4fab3156f8ad56.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/244ad5d0b930d79be21aad9c23a92a4b.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/245dd0e299a3aaad334aec3070ccf8b7.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/246908ae3c1afafc6ed74738dd60fc05.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/24732c8a8878fe04905a4680e119ec24.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/24769192441d2df53640c3d34f97bbb5.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/24adf35ea0c24fa4eee8e8dda5dafb67.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/24aed1431ef9595a03f5b3504679da33.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/24ca7927ab301d9f380c447be388f85f.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/24e5923e20f5094153631c7077d0222f.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/24ea4446a0d3c875dbf6a051b17dc271.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/25583aeb416e82fec82b74900bc54287.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/2585efdbb845488e11e58f27eb712c3e.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/2591a80e8c7b18888aab838ee1e076d9.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/25bee471b659c403688f9f081d394c13.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/25d5280e40da1bfd8fc6e6baaa351c74.npy,0
/content/drive/MyDrive/data/logmel_dataset/cv4_fastspeech2/25e3faab36922d04d7ebefceec79f345.npy,0
